#logback.classic pattern: %date{ISO8601} | %-5level | %msg [%logger{40}<%thread>] %n%xEx
2023-08-24 11:48:44,475 | INFO  | Table IDM_QUEUE created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:44,476 | INFO  | ChangeSet db/changelog/idm.queue.db.changelog-1.0.0.xml::1.0.0-1::idmQueue ran successfully in 9ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:44,498 | INFO  | Index IDX_IDM_QUEUE_01 created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:44,504 | INFO  | Index IDX_IDM_QUEUE_02 created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:44,506 | INFO  | ChangeSet db/changelog/idm.queue.db.changelog-1.0.0.xml::1.0.0-3::idmQueue ran successfully in 13ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:44,529 | INFO  | Sequence SEQ_IDM_QUEUE_ID created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:44,530 | INFO  | ChangeSet db/changelog/idm.queue.db.changelog-1.0.0.xml::1.0.0-4::idmQueue ran successfully in 9ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:44,546 | INFO  | Successfully released change log lock [liquibase.lockservice<Catalina-utility-1>] 
2023-08-24 11:48:44,546 | INFO  | Processing changelogs of IDMChangeLogsPlugin [o.e.c.p.impl.LiquibaseDataInitializer<Catalina-utility-1>] 
2023-08-24 11:48:44,547 | INFO  |   * processing changelog db/changelog/idm.db.changelog-1.0.0.xml [o.e.c.p.impl.LiquibaseDataInitializer<Catalina-utility-1>] 
2023-08-24 11:48:44,552 | INFO  | Set default schema name to PUBLIC [liquibase.database<Catalina-utility-1>] 
2023-08-24 11:48:44,583 | INFO  | Successfully acquired change log lock [liquibase.lockservice<Catalina-utility-1>] 
2023-08-24 11:48:45,030 | INFO  | Reading from PUBLIC.DATABASECHANGELOG [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:45,386 | INFO  | Table jbid_realm created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:45,388 | INFO  | ChangeSet db/changelog/idm.db.changelog-1.0.0.xml::1.0.0-0::idm ran successfully in 76ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:45,487 | INFO  | Table jbid_creden_bin_value created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:45,488 | INFO  | ChangeSet db/changelog/idm.db.changelog-1.0.0.xml::1.0.0-1::idm ran successfully in 84ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:45,592 | INFO  | Table jbid_attr_bin_value created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:45,593 | INFO  | ChangeSet db/changelog/idm.db.changelog-1.0.0.xml::1.0.0-2::idm ran successfully in 89ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:45,685 | INFO  | Table jbid_io_rel_type created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:45,687 | INFO  | ChangeSet db/changelog/idm.db.changelog-1.0.0.xml::1.0.0-3::idm ran successfully in 81ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:45,813 | INFO  | Table jbid_io_type created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:45,814 | INFO  | ChangeSet db/changelog/idm.db.changelog-1.0.0.xml::1.0.0-4::idm ran successfully in 97ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:45,900 | INFO  | Table jbid_io_creden_type created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:45,902 | INFO  | ChangeSet db/changelog/idm.db.changelog-1.0.0.xml::1.0.0-5::idm ran successfully in 74ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:45,990 | INFO  | Table jbid_real_props created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:45,997 | INFO  | Primary key added to jbid_real_props (PROP_ID, PROP_NAME) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,010 | INFO  | Foreign key constraint added to jbid_real_props (PROP_ID) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,018 | INFO  | Index IDX_FK_JBID_REAL_PROPS_01 created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,019 | INFO  | ChangeSet db/changelog/idm.db.changelog-1.0.0.xml::1.0.0-6::idm ran successfully in 101ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,103 | INFO  | Table jbid_io_rel_name created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,110 | INFO  | Foreign key constraint added to jbid_io_rel_name (REALM) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,118 | INFO  | Unique constraint added to jbid_io_rel_name(NAME, REALM) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,125 | INFO  | Index IDX_FK_JBID_IO_REL_NAME_01 created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,126 | INFO  | ChangeSet db/changelog/idm.db.changelog-1.0.0.xml::1.0.0-7::idm ran successfully in 91ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,213 | INFO  | Table jbid_io_rel_name_props created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,218 | INFO  | Primary key added to jbid_io_rel_name_props (PROP_ID, PROP_NAME) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,224 | INFO  | Foreign key constraint added to jbid_io_rel_name_props (PROP_ID) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,231 | INFO  | Index IDX_FK_JBID_IO_REL_NAME_PROPS_01 created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,232 | INFO  | ChangeSet db/changelog/idm.db.changelog-1.0.0.xml::1.0.0-8::idm ran successfully in 91ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,325 | INFO  | Table jbid_io created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,332 | INFO  | Foreign key constraint added to jbid_io (REALM) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,341 | INFO  | Foreign key constraint added to jbid_io (IDENTITY_TYPE) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,355 | INFO  | Unique constraint added to jbid_io(IDENTITY_TYPE, NAME, REALM) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,363 | INFO  | Index IDX_FK_JBID_IO_01 created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,371 | INFO  | Index IDX_FK_JBID_IO_02 created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,372 | INFO  | ChangeSet db/changelog/idm.db.changelog-1.0.0.xml::1.0.0-9::idm ran successfully in 125ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,467 | INFO  | Table jbid_io_attr created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,479 | INFO  | Foreign key constraint added to jbid_io_attr (IDENTITY_OBJECT_ID) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,491 | INFO  | Foreign key constraint added to jbid_io_attr (BIN_VALUE_ID) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,504 | INFO  | Unique constraint added to jbid_io_attr(IDENTITY_OBJECT_ID, NAME) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,518 | INFO  | Index IDX_FK_JBID_IO_ATTR_01 created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,533 | INFO  | Index IDX_FK_JBID_IO_ATTR_02 created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,535 | INFO  | ChangeSet db/changelog/idm.db.changelog-1.0.0.xml::1.0.0-10::idm ran successfully in 144ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,640 | INFO  | Table jbid_io_attr_text_values created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,649 | INFO  | Foreign key constraint added to jbid_io_attr_text_values (TEXT_ATTR_VALUE_ID) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,656 | INFO  | Index IDX_FK_JBID_IO_ATTR_TEXT_VALUES_01 created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,657 | INFO  | ChangeSet db/changelog/idm.db.changelog-1.0.0.xml::1.0.0-11::idm ran successfully in 101ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,761 | INFO  | Table jbid_io_creden created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,769 | INFO  | Foreign key constraint added to jbid_io_creden (BIN_VALUE_ID) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,777 | INFO  | Foreign key constraint added to jbid_io_creden (IDENTITY_OBJECT_ID) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,785 | INFO  | Foreign key constraint added to jbid_io_creden (CREDENTIAL_TYPE) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,798 | INFO  | Unique constraint added to jbid_io_creden(IDENTITY_OBJECT_ID, CREDENTIAL_TYPE) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,806 | INFO  | Index IDX_FK_JBID_IO_CREDEN_01 created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,815 | INFO  | Index IDX_FK_JBID_IO_CREDEN_02 created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,824 | INFO  | Index IDX_FK_JBID_IO_CREDEN_03 created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,825 | INFO  | ChangeSet db/changelog/idm.db.changelog-1.0.0.xml::1.0.0-12::idm ran successfully in 152ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,910 | INFO  | Table jbid_io_creden_props created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,917 | INFO  | Primary key added to jbid_io_creden_props (PROP_ID, PROP_NAME) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,926 | INFO  | Foreign key constraint added to jbid_io_creden_props (PROP_ID) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,936 | INFO  | Index IDX_FK_JBID_IO_CREDEN_PROPS_01 created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:46,937 | INFO  | ChangeSet db/changelog/idm.db.changelog-1.0.0.xml::1.0.0-13::idm ran successfully in 96ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:47,035 | INFO  | Table jbid_io_props created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:47,042 | INFO  | Primary key added to jbid_io_props (PROP_ID, PROP_NAME) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:47,061 | INFO  | Foreign key constraint added to jbid_io_props (PROP_ID) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:47,072 | INFO  | Index IDX_PK_JBID_IO_PROPS_01 created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:47,073 | INFO  | ChangeSet db/changelog/idm.db.changelog-1.0.0.xml::1.0.0-14::idm ran successfully in 121ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:47,160 | INFO  | Table jbid_io_rel created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:47,169 | INFO  | Foreign key constraint added to jbid_io_rel (NAME) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:47,178 | INFO  | Foreign key constraint added to jbid_io_rel (REL_TYPE) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:47,187 | INFO  | Foreign key constraint added to jbid_io_rel (FROM_IDENTITY) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:47,196 | INFO  | Foreign key constraint added to jbid_io_rel (TO_IDENTITY) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:47,206 | INFO  | Unique constraint added to jbid_io_rel(FROM_IDENTITY, NAME, TO_IDENTITY, REL_TYPE) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:47,215 | INFO  | Index IDX_FK_JBID_IO_REL_01 created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:47,224 | INFO  | Index IDX_FK_JBID_IO_REL_02 created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:47,233 | INFO  | Index IDX_FK_JBID_IO_REL_03 created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:47,258 | INFO  | Index IDX_FK_JBID_IO_REL_04 created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:47,259 | INFO  | ChangeSet db/changelog/idm.db.changelog-1.0.0.xml::1.0.0-15::idm ran successfully in 169ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:47,351 | INFO  | Table jbid_io_rel_props created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:47,358 | INFO  | Primary key added to jbid_io_rel_props (PROP_ID, PROP_NAME) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:47,367 | INFO  | Foreign key constraint added to jbid_io_rel_props (PROP_ID) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:47,379 | INFO  | Index IDX_FK_JBID_IO_REL_PROPS_01 created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:47,380 | INFO  | ChangeSet db/changelog/idm.db.changelog-1.0.0.xml::1.0.0-16::idm ran successfully in 100ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:47,409 | INFO  | Sequence hibernate_sequence created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:47,410 | INFO  | ChangeSet db/changelog/idm.db.changelog-1.0.0.xml::1.0.0-18::idm ran successfully in 8ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:47,422 | INFO  | Successfully released change log lock [liquibase.lockservice<Catalina-utility-1>] 
2023-08-24 11:48:47,422 | INFO  | Processing changelogs of PortalRDBMSChangeLogsPlugin [o.e.c.p.impl.LiquibaseDataInitializer<Catalina-utility-1>] 
2023-08-24 11:48:47,422 | INFO  |   * processing changelog db/changelog/portal-rdbms.db.changelog-1.0.0.xml [o.e.c.p.impl.LiquibaseDataInitializer<Catalina-utility-1>] 
2023-08-24 11:48:47,427 | INFO  | Set default schema name to PUBLIC [liquibase.database<Catalina-utility-1>] 
2023-08-24 11:48:47,490 | INFO  | Successfully acquired change log lock [liquibase.lockservice<Catalina-utility-1>] 
2023-08-24 11:48:48,139 | INFO  | Reading from PUBLIC.DATABASECHANGELOG [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,369 | INFO  | Table PORTAL_APP_CATEGORIES created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,371 | INFO  | ChangeSet db/changelog/portal-rdbms.db.changelog-1.0.0.xml::1.0.0-1::portal ran successfully in 14ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,409 | INFO  | Table PORTAL_APPLICATIONS created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,410 | INFO  | ChangeSet db/changelog/portal-rdbms.db.changelog-1.0.0.xml::1.0.0-3::portal ran successfully in 21ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,455 | INFO  | Foreign key constraint added to PORTAL_APPLICATIONS (CATEGORY_ID) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,463 | INFO  | Unique constraint added to PORTAL_APPLICATIONS(CATEGORY_ID, CONTENT_ID) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,473 | INFO  | Unique constraint added to PORTAL_APPLICATIONS(CATEGORY_ID, APP_NAME) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,474 | INFO  | ChangeSet db/changelog/portal-rdbms.db.changelog-1.0.0.xml::1.0.0-5::portal ran successfully in 31ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,500 | INFO  | Table PORTAL_SITES created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,501 | INFO  | ChangeSet db/changelog/portal-rdbms.db.changelog-1.0.0.xml::1.0.0-6::portal ran successfully in 12ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,533 | INFO  | Unique constraint added to PORTAL_SITES(TYPE, NAME) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,534 | INFO  | ChangeSet db/changelog/portal-rdbms.db.changelog-1.0.0.xml::1.0.0-8::portal ran successfully in 13ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,563 | INFO  | Table PORTAL_PAGES created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,564 | INFO  | ChangeSet db/changelog/portal-rdbms.db.changelog-1.0.0.xml::1.0.0-9::portal ran successfully in 12ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,590 | INFO  | Foreign key constraint added to PORTAL_PAGES (SITE_ID) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,599 | INFO  | Unique constraint added to PORTAL_PAGES(SITE_ID, NAME) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,600 | INFO  | ChangeSet db/changelog/portal-rdbms.db.changelog-1.0.0.xml::1.0.0-11::portal ran successfully in 21ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,629 | INFO  | Table PORTAL_NAVIGATION_NODES created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,631 | INFO  | ChangeSet db/changelog/portal-rdbms.db.changelog-1.0.0.xml::1.0.0-12::portal ran successfully in 13ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,659 | INFO  | Foreign key constraint added to PORTAL_NAVIGATION_NODES (PAGE_ID) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,674 | INFO  | Foreign key constraint added to PORTAL_NAVIGATION_NODES (PARENT_ID) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,675 | INFO  | ChangeSet db/changelog/portal-rdbms.db.changelog-1.0.0.xml::portal::1.0.0-14 ran successfully in 26ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,704 | INFO  | Table PORTAL_NAVIGATIONS created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,706 | INFO  | ChangeSet db/changelog/portal-rdbms.db.changelog-1.0.0.xml::1.0.0-15::portal ran successfully in 11ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,732 | INFO  | Foreign key constraint added to PORTAL_NAVIGATIONS (NODE_ID) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,742 | INFO  | Foreign key constraint added to PORTAL_NAVIGATIONS (SITE_ID) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,743 | INFO  | ChangeSet db/changelog/portal-rdbms.db.changelog-1.0.0.xml::1.0.0-17::portal ran successfully in 21ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,775 | INFO  | Table PORTAL_DESCRIPTIONS created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,777 | INFO  | ChangeSet db/changelog/portal-rdbms.db.changelog-1.0.0.xml::1.0.0-18::portal ran successfully in 19ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,810 | INFO  | Table PORTAL_DESCRIPTION_LOCALIZED created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,811 | INFO  | ChangeSet db/changelog/portal-rdbms.db.changelog-1.0.0.xml::1.0.0-20::portal ran successfully in 9ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,836 | INFO  | Foreign key constraint added to PORTAL_DESCRIPTION_LOCALIZED (DESCRIPTION_ID) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,837 | INFO  | ChangeSet db/changelog/portal-rdbms.db.changelog-1.0.0.xml::1.0.0-21::portal ran successfully in 11ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,872 | INFO  | Table PORTAL_CONTAINERS created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,874 | INFO  | ChangeSet db/changelog/portal-rdbms.db.changelog-1.0.0.xml::1.0.0-22::portal ran successfully in 17ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,901 | INFO  | Table PORTAL_WINDOWS created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,902 | INFO  | ChangeSet db/changelog/portal-rdbms.db.changelog-1.0.0.xml::1.0.0-23::portal ran successfully in 13ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,923 | INFO  | Table PORTAL_PERMISSIONS created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,924 | INFO  | ChangeSet db/changelog/portal-rdbms.db.changelog-1.0.0.xml::1.0.0-25::portal ran successfully in 9ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,953 | INFO  | Unique constraint added to PORTAL_PERMISSIONS(REF_TYPE, REF_ID, PERMISSION, TYPE) [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,955 | INFO  | ChangeSet db/changelog/portal-rdbms.db.changelog-1.0.0.xml::1.0.0-27::portal ran successfully in 11ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,980 | INFO  | Columns DEFAULT_SITE_BODY(BOOLEAN) added to PORTAL_SITES [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:48,981 | INFO  | ChangeSet db/changelog/portal-rdbms.db.changelog-1.0.0.xml::1.0.0-28::portal ran successfully in 12ms [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:49,006 | INFO  | Sequence SEQ_GTN_APPLICATION_CAT_ID created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:49,026 | INFO  | Sequence SEQ_GTN_APPLICATION_ID created [liquibase.changelog<Catalina-utility-1>] 
2023-08-24 11:48:49,033 | INFO  | Sequence SEQ_SITE_ID_GENERATOR created [liquibase.changelog<Catalina-utility-1>] 
